owncloud_issue_id,owncloud_issue_text,owncloud_issue_body,owncloud_create_time,distance,nextcloud_review_id,nextcloud_review_text,nextcloud_create_time,bug 1,bug 2,Ô­150Ìõ,,,
184693031,Instant Uploads never started - ANDROID 7,"### Actual behaviour

With Instant Upload turned on, no pictures or videos are automatically uploaded, with or without the ""wifi only"" toggle on.  After reading the related issues, it seems like generally Instant Upload works on Android 7, but some specific phones are having issues.
### Expected behaviour

Pictures and videos should automatically upload.
### Steps to reproduce
1. Enable instant upload in the settings.  Set the appropriate folder for pictures (tried both internal and external SD card).
2. Take a picture.
3. The picture is not uploaded - and does not show in the Uploads section.

Can this problem be reproduced with the official owncloud server?
(url: https://demo.owncloud.org, user: test, password: test)
Yes
### Environment data

Android version: 7

Device model: LG v20

Stock or customized system: Stock

ownCloud app version: 2.1.2 (built from master branch on Oct 22).

ownCloud server version: 8.1
### Logs
#### Web server error log

No relevant logs found.
#### ownCloud log (data/owncloud.log)

No logs found.
",2016/10/23 14:25,0.9018,gp:AOqpTOHw6Cys6NaVXiRUXokKcp_JKTg4dFBSTX4M1LEEF1NbQHSAaWAtWCzy-4i0aKCj4XC376_Y_QkI2YP4AFE,"I've told it to upload over WiFi only, however it decided to do $20 worth of uploads once it was on cell service. Update: Decided to give this app another shot and it did it again. This app seems to get stuck on some uploads and constantly re-uploads them forever.",2021/2/3 22:46,,,,,,
262324680,custom Two provider app can not login from android application,"### Actual behaviour
i have created two factor app , from this document  : https://doc.owncloud.org/server/10.0/developer_manual/app/two-factor-provider.html
on web browser , everything is ok , provider works like a charm , 
but on Android application , it says "" wrong username or password "" . 
i read about adding App password , but nothing change , maybe i do wrong , don't know , 


### Expected behaviour
i want to show my provider on android application too . 
user is coming to login , after checking username and  password , it shows an extra page , to verify authentication . 


### Environment data
Android version: 2.4.0

### Logs


#### ownCloud log (data/owncloud.log)
```
HTTP\\\/1.1 401 No 'Authorization: Basic' header found. Either the client didn't send one, or the server is misconfigured, No 'Authorization: Basic' header found. Either the client didn't send one, or the server is misconfigured

```
",2017/10/3 7:03,0.9078,gp:AOqpTOGCih-NM-eaDpg2kHb8PUDkP8qvsIpWSqqnY2dR2BX4r2aRgIKQ6Lf1--5p-b_CekTvcxgdQhbeE6N8mWI,Great app for synching your phone content to your own private cloud!,2021/2/2 21:58,,,,,,
59464932,Internal music player does not stop playing when file is deleted,"### Steps to reproduce:
1. Download a sound file 
2. the internal player starts to play the track
3. return to file list
4. player continues to play in the background
5. delete the file (locally and remote)
### Expected behaviour

The player should stop.
### Actual behaviour

Instead the player is still playing and the only possibility to stop it is to kill the owncloud app. At least I could not find another solution.
### Environment data

owncloud server: 8.0.0.7
owncloud-app: 1.7.0
",2015/3/2 10:44,0.8935,gp:AOqpTOGXvGrXl58KYXXp-YiHcNEeFKW3N-zIDU-V7-vsAZ9YVRKxsQOTBEJj6fxUYyavongQaIe3ZWM-TxXTcZo,"Great so far, but the music player is uncontrollable. I hit Stop, but it keeps playing, even if I close the app. I have to force it closed and then it won't play another file unless I reboot the phone.",2021/1/19 2:01,,,,,,
26616594,Fixed bug in refresh of list of files with shares when device is rotated,,2014/1/30 17:36,0.9199,gp:AOqpTOF14iLxJQra7QyLCozmWOKv-l7k-M9-sZ07JgIUkRCeYg3-msXynYbw34ERx6tXtObDOm7TrHuh8rfTSW0,"the app is a work in progress and is sort of good for automatic backup, but not so great for manual upload - the default behavior without ability to change it permanently is to delete the uploaded file, this often means to download the file again and then move it to part where it was supposed to be. upload conflict dialogs do nothing than asking again and again on the same, already uploaded file",2021/1/14 14:18,,,,,,
9648218,Instant upload tries and fails when connected to a wireless network without internet connection,"I have Instant Upload enabled for the Android ownCloud client, and have selected ""WiFi only"".  There are a lot of open WiFi networks nearby which require some sort of sign-in. The ownCloud client seems to not pay attention to this fact. As soon as a WiFi network is negotiated on my phone, the ownCloud client tries to upload new photos. It fails because I haven't completed the sign-in process. 

An example of this is Starbucks:  all of their WiFi SSIDs are ""ATT Wifi"" (or something similar). My phone remembers this SSID and happily connects to the network. Before I can actually access the Internet, though, I have to open a browser and click on an ""I agree"" button presented on a splash page.

It would be ideal if the ownCloud client would try to confirm that it can communicate with the ownCloud server in some fashion before trying to upload photos.
",2013/1/3 16:34,0.9048,gp:AOqpTOEmjSmOsJq8RYax5Jw8JQRhuArDB4KOBNvDsMJMEaTAzoD7L0WwSA15KmrWNZit_g9NpemoT-MqToS5Pa4,I can't conect to a local network server hosted in docker because this app wants ssl only. WHY? Is my private network....f*** off with your ssl encryption.,2021/1/2 12:11,,,,,,
92406120,Uploader: Gives misleading Â»no content hereÂ« when there__ no offline files in a folder,"1. Use the share action from another app
2. Go into a folder with files in it, but none of them downloaded
3. You see Â»Nothing in hereÂ«

Instead, the files should correctly be shown. Otherwise people might think ownCloud deleted their stuff. ;)

@davivel @rperezb 
",2015/7/1 14:54,0.8914,gp:AOqpTOGxGXdikrJgczDJbxPwfgUq8fpH72g1sHCIvLOP0kwH5Zhb4vVfn6Tvmv0YkVrkruGq6eXJiZN4QXScJ3s,Downloaded photos don't appear in the phone's gallery anymore and uploading files does nothing...They don't appear on the nextcloud folder.,2020/12/15 17:39,,,,,,
142211419,Beta: using Â»download latest beta versionÂ« link in settings caused the app to crash,"At least for the version 20160124 I wanted to update from it didn__ work. Before I always used the direct download so this is the first time I experienced it.

cc @tobiasKaminsky @AndyScherzinger 
",2016/3/20 21:56,0.9096,gp:AOqpTOG8e-dEufskdRaa2YS4bukUylYEZgP1vMa6x9gLr5ygSKcp6auPK1xfOiqphWRnG-n_D0pJuJkwWfHwaRo,"App was working well until recently, now it keeps on crashing... and asking to manually check versions of files, all 700 of them... which are my app backups, each week... setting to overwrite old version seems to make the app crash making it unusable for me. In all fairness i was very happy with this app and would gladly rate it 5 stars whe issues are resolved. Problem is resolved with new version",2020/12/14 11:04,,,,,,
19431398,Purchased app refuses to work without logging in to Amazon App-Shop,"After using Owncloud on my Windows-PC I purchased the Android Owncloud App from the Amazon App Shop. I got it to work without problem. Today when I wanted to use it on my Android Tablet again I got a notice that this app needs that I am logged in to the Amazon-App-Shop to work. ????????? After some time then I get a notice that an internal error has happened. I do not want to login to the Amazon Shop if I do not want to buy anything there. Is this a walware which wants to fish my Amazon login data?
Franz47

Franz47
    Newbie

```
BeitrÃ¤ge: 2
Registriert: Mo Jul 22, 2013 5:31 pm
```
",2013/9/13 5:40,0.8912,gp:AOqpTOFMZzmwTHX1fAHwHx6qvTyjYPV9oi5vYPgCXT2UHsdzSJxYiBNdxIebWbKO8ANjNjcTJ8rJh1VprfyGx3c,Very useful app. Unfortunately Share to nextcloud (Upload) does not work on Google Pixel 4a (Android 11). Already reinstalled the app... Normal Upload works...,2020/12/11 7:29,,,,,,
19877828,Instant upload broken in 1.4.5 - Samsung Galaxy Note 2 (nordic version),"Hi,

Installed the updated ownCloud-app and the automatic upload of images is broken. It worked fine with 1.4.4. I have both tried to reinstall the app and the workaround-app multiple times and also tried rebooting the phone. Had similar problem when I upgraded to 1.4.4, but that time the problem was the login..

Is there a way for me to extract some kind of logs from the app?
### Expected behaviour

Automatic upload of pictures taken with the camera.
### Actual behaviour

No upload of images. I have to manually select the images from my gallery app or from inside of the ownCloud-app..
### Environment data

Android version: 4.1.2

Device model: Samsung Galaxy Note II (Nordic version)

Stock or customized system: Stock

ownCloud app version: 1.4.5

ownCloud server version: 5.0.10
",2013/9/22 19:20,0.9036,gp:AOqpTOHdOB9-36ZyZYDR0q98JXfhfIH5x3CC7VQUROjyYZY9z73dD_oNM3NWx43Fi97iXPhwN4r54EKEG8bs24I,"Upload picture doesn't work anymore with the last version (2 December), A51 & S20+ Samsung, please fix",2020/12/9 19:14,,,,,,
90312157,Auto grid only in folders with only pictures and server with remote thumbnails support,,2015/6/23 7:27,0.8974,gp:AOqpTOFkfCKnycle-qpLjLUy5SiUXekHnPELQjwshA7pf70k0BqmYZ7DkoxLs0wRlkmUM8Mlgj4lVQ9o-9TAZyU,"Don't work very well. Loading picture thumbnails take for ever, ""Sharing"" pictures with the App to store them into the cloud frequently fails. For my use case this app isn't very useful",2020/12/9 0:19,,,,,,
49780877,4.2.2 - looses login data / SQlite db when rebooted,"rooted ACER V370, 4.2.2 - no matter if owncloud is installed at internal or sd card memory, it looses login data / SQlite db when the device is rebooted.

Could the ""Android Jellybean Workaround APK"" help? If so, is there an alternate download of the apk, instead of da****d google play, available?
",2014/11/22 9:46,0.9026,gp:AOqpTOHkHUsR__A9G762HRVeaevy8ne4JisOX_EMPT2Y7yeJ-ZgvCvcT6rDlMyFHzz5s4vUkBsfb1gMJ5bafVsM,"After many crashes I had to clear the caches, clear the storage data and reinstall the app. Then it worked again.",2020/12/1 18:52,,,,,,
1009855042,Remove old way to retrieve the default camera folder path,"Clean some old code related to camera uploads.

This code was used previously to select the default camera folder but it is not working anymore after moving to the native way.
_____

## QA
",2021/9/28 14:49,0.8985,gp:AOqpTOEy-aKxZ4d3HWlKxrxvfLuPGC73KAd9zcSPL7Usg-tXNFlft8_cnfRICksxoTO3FUfcDYuWQuEXrAFH2SM,"Constantly in background as service, more invasive that would like, no option to turn off ""new folder with image detected""",2020/11/25 11:19,,,,,,
248248785,System-wide trusted server certificates are not trusted in owncloud-android client,"### Actual behaviour
-When connecting to a server that uses a server certificate that is trusted as per installed root certs in settings->security->trusted credentials, the dialog pops up that warns me about an unsecure certificate. I can choose ""YES"" to trust that certificate, of course, but this behaviour is still irritating and annoying.

### Expected behaviour
-Trust the server certs that are trusted as per installed root certs in settings->security->trusted credentials
 
### Steps to reproduce
1. Remove owncloud account in android owncloud client (this is to remove the current app-private server cert store `knownServers.bks`)
2. Reinstall android owncloud client
3. Connect to an https ownloud server which uses a server certificate that is trusted as per installed root certs in settings->security->trusted credentials.
4. Voil_! The dialog will pop up.

Can this problem be reproduced with the official owncloud server?
No.


### Environment data
Android version: 7.1.2

Device model: Google Nexus 5X

Stock or customized system: No.

ownCloud app version: 2.4.0

ownCloud server version: 10.0.0.12


### Connections to other issues
I stumbled over this - in my eyes: curiosity - when working on #163 .",2017/8/6 13:57,0.9073,gp:AOqpTOGVnVmigk8CTFnDZ-X2dWmMDwVXsau6ou3GGequGx1W7poAtqpEywhTZ-u6OboBWRIIAX46IggcsVFPO08,Synchs everything on your phone to your own personal cloud server includong contacts.,2020/11/19 4:11,,,,,,
135984878,Fix problems with Credentials error in uploads,,2016/2/24 7:43,0.9057,gp:AOqpTOGRyHRWqxjaZ_0T5Y3Xq8uvLktq2peNXBHAmAtzqEPBKLu9NO3oz7Ue1XdkuEyZW6s3slCJ-WV_CqRPyqE,"Upload does not work. Every attempt results in a sync conflict even in empty folders. Tapping the error notification says ""error creating dialog"".",2020/11/6 10:15,,,,,,
